text,n_word,start_pos,end_pos,label,subject,source_index,category
Lorentz and Einstein,3,7255,7275,WORK_OF_ART,Hendrik Lorentz,1,Physics
Kaufmann,1,7314,7322,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,7385,7392,PERSON,Hendrik Lorentz,1,Physics
Latin,1,7483,7488,NORP,Hendrik Lorentz,1,Physics
1908,1,7564,7568,DATE,Hendrik Lorentz,1,Physics
Kaufmann–Bucherer–Neumann,1,7584,7609,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,7624,7631,PERSON,Hendrik Lorentz,1,Physics
1909,1,7744,7748,DATE,Hendrik Lorentz,1,Physics
1910,1,7750,7754,DATE,Hendrik Lorentz,1,Physics
1914,1,7756,7760,DATE,Hendrik Lorentz,1,Physics
1906,1,7769,7773,DATE,Hendrik Lorentz,1,Physics
1909,1,7811,7815,DATE,Hendrik Lorentz,1,Physics
1915,1,7866,7870,DATE,Hendrik Lorentz,1,Physics
Einstein,1,7899,7907,PERSON,Hendrik Lorentz,1,Physics
two,1,7995,7998,CARDINAL,Hendrik Lorentz,1,Physics
A0,1,8009,8011,CARDINAL,Hendrik Lorentz,1,Physics
Einstein,1,8383,8391,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,8572,8580,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,8778,8786,PERSON,Hendrik Lorentz,1,Physics
Michelson,1,9056,9065,PERSON,Hendrik Lorentz,1,Physics
Rayleigh and Brace,3,9067,9085,ORG,Hendrik Lorentz,1,Physics
Einstein,1,9292,9300,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,9502,9510,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,9633,9640,PERSON,Hendrik Lorentz,1,Physics
1909,1,9748,9752,DATE,Hendrik Lorentz,1,Physics
1910,1,10081,10085,DATE,Hendrik Lorentz,1,Physics
one,1,10263,10266,CARDINAL,Hendrik Lorentz,1,Physics
one,1,10853,10856,CARDINAL,Hendrik Lorentz,1,Physics
Einstein,1,10905,10913,GPE,Hendrik Lorentz,1,Physics
Minkowski,1,10918,10927,PERSON,Hendrik Lorentz,1,Physics
two,1,11046,11049,CARDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,11123,11130,PERSON,Hendrik Lorentz,1,Physics
Poincaré,1,11151,11159,GPE,Hendrik Lorentz,1,Physics
Poincaré,1,11335,11343,GPE,Hendrik Lorentz,1,Physics
Einstein,1,11360,11368,PERSON,Hendrik Lorentz,1,Physics
Minkowski,1,11373,11382,PERSON,Hendrik Lorentz,1,Physics
Poincaré,1,11454,11462,GPE,Hendrik Lorentz,1,Physics
first,1,11620,11625,ORDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,11736,11743,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,11772,11779,PERSON,Hendrik Lorentz,1,Physics
one,1,11784,11787,CARDINAL,Hendrik Lorentz,1,Physics
Einstein,1,11820,11828,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,11934,11942,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,12007,12015,PERSON,Hendrik Lorentz,1,Physics
Hamilton,1,12033,12041,PERSON,Hendrik Lorentz,1,Physics
1915,1,12055,12059,DATE,Hendrik Lorentz,1,Physics
1916,1,12110,12114,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,12117,12124,PERSON,Hendrik Lorentz,1,Physics
1919,1,12134,12138,DATE,Hendrik Lorentz,1,Physics
May 29,2,12173,12179,DATE,Hendrik Lorentz,1,Physics
Albert Einstein,2,12297,12312,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,12469,12476,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,12504,12511,PERSON,Hendrik Lorentz,1,Physics
the fall of 1926,4,12541,12557,DATE,Hendrik Lorentz,1,Physics
Cornell University,2,12561,12579,ORG,Hendrik Lorentz,1,Physics
Erwin Schrödinger's,2,12632,12651,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,12693,12701,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,12711,12718,PERSON,Hendrik Lorentz,1,Physics
1928,1,12721,12725,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,12971,12978,PERSON,Hendrik Lorentz,1,Physics
1895,1,12993,12997,DATE,Hendrik Lorentz,1,Physics
1953,1,12999,13003,DATE,Hendrik Lorentz,1,Physics
Poincaré,1,13090,13098,GPE,Hendrik Lorentz,1,Physics
1902,1,13100,13104,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,13114,13121,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,13192,13199,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,13354,13361,PERSON,Hendrik Lorentz,1,Physics
Fizeau,1,13382,13388,GPE,Hendrik Lorentz,1,Physics
Zeeman,1,13549,13555,PERSON,Hendrik Lorentz,1,Physics
Faraday,1,13621,13628,DATE,Hendrik Lorentz,1,Physics
Maxwell,1,13671,13678,ORG,Hendrik Lorentz,1,Physics
Paul Langevin,2,13690,13703,PERSON,Hendrik Lorentz,1,Physics
1911,1,13705,13709,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,13719,13726,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,13740,13747,PERSON,Hendrik Lorentz,1,Physics
one,1,13955,13958,CARDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,14090,14097,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,14218,14225,PERSON,Hendrik Lorentz,1,Physics
Wiechert,1,14260,14268,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,14270,14277,PERSON,Hendrik Lorentz,1,Physics
first,1,14298,14303,ORDINAL,Hendrik Lorentz,1,Physics
Brussels,1,14330,14338,GPE,Hendrik Lorentz,1,Physics
the autumn of 1911,4,14342,14360,DATE,Hendrik Lorentz,1,Physics
Poincaré,1,14392,14400,GPE,Hendrik Lorentz,1,Physics
quantum,1,14419,14426,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,14464,14471,PERSON,Hendrik Lorentz,1,Physics
twenty,1,14515,14521,CARDINAL,Hendrik Lorentz,1,Physics
Newton,1,14701,14707,GPE,Hendrik Lorentz,1,Physics
the nineteenth century,3,14765,14787,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,14817,14824,PERSON,Hendrik Lorentz,1,Physics
five years ago,3,14898,14912,DATE,Hendrik Lorentz,1,Physics
1910,1,14987,14991,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,14993,15000,PERSON,Hendrik Lorentz,1,Physics
Leiden University,2,15071,15088,ORG,Hendrik Lorentz,1,Physics
1912,1,15167,15171,DATE,Hendrik Lorentz,1,Physics
"the ""Physics Cabinet",3,15244,15264,ORG,Hendrik Lorentz,1,Physics
Teylers Museum,2,15269,15283,ORG,Hendrik Lorentz,1,Physics
Haarlem,1,15287,15294,GPE,Hendrik Lorentz,1,Physics
Leiden University,2,15321,15338,ORG,Hendrik Lorentz,1,Physics
Monday morning,2,15374,15388,TIME,Hendrik Lorentz,1,Physics
Lorentz,1,15465,15472,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,15489,15497,PERSON,Hendrik Lorentz,1,Physics
Leiden,1,15552,15558,GPE,Hendrik Lorentz,1,Physics
Einstein,1,15569,15577,PERSON,Hendrik Lorentz,1,Physics
ETH Zurich,2,15638,15648,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,15727,15734,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,15768,15775,PERSON,Hendrik Lorentz,1,Physics
Paul Ehrenfest,2,15786,15800,PERSON,Hendrik Lorentz,1,Physics
the Leiden University,3,15858,15879,ORG,Hendrik Lorentz,1,Physics
the Institute for Theoretical Physics,5,15897,15934,ORG,Hendrik Lorentz,1,Physics
the Lorentz Institute,3,15963,15984,ORG,Hendrik Lorentz,1,Physics
World War I,3,16015,16026,EVENT,Hendrik Lorentz,1,Physics
Lorentz,1,16028,16035,PERSON,Hendrik Lorentz,1,Physics
Wetenschappelijke Commissie van Advies en Onderzoek,6,16094,16145,WORK_OF_ART,Hendrik Lorentz,1,Physics
Belang van Volkswelvaart,3,16153,16177,PERSON,Hendrik Lorentz,1,Physics
the Royal Netherlands Academy of Arts and Sciences,8,16264,16314,ORG,Hendrik Lorentz,1,Physics
KNAW,1,16316,16320,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,16404,16411,PERSON,Hendrik Lorentz,1,Physics
TNO,1,16628,16631,ORG,Hendrik Lorentz,1,Physics
the Netherlands Organisation for Applied Scientific Research,7,16633,16693,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,16695,16702,PERSON,Hendrik Lorentz,1,Physics
Dutch,1,16725,16730,NORP,Hendrik Lorentz,1,Physics
Afsluitdijk,1,16812,16823,PERSON,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17012,17023,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,17103,17110,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,17211,17218,PERSON,Hendrik Lorentz,1,Physics
the period 1918,3,17294,17309,DATE,Hendrik Lorentz,1,Physics
1926,1,17315,17319,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17321,17328,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,17382,17389,PERSON,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17617,17628,PERSON,Hendrik Lorentz,1,Physics
1932,1,17646,17650,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17675,17682,PERSON,Hendrik Lorentz,1,Physics
One,1,17739,17742,CARDINAL,Hendrik Lorentz,1,Physics
two,1,17750,17753,CARDINAL,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17775,17786,PERSON,Hendrik Lorentz,1,Physics
1881,1,17833,17837,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17839,17846,PERSON,Hendrik Lorentz,1,Physics
Catharina Kaiser,2,17862,17878,PERSON,Hendrik Lorentz,1,Physics
J.W. Kaiser,2,17895,17906,PERSON,Hendrik Lorentz,1,Physics
the Academy of Fine Arts,5,17923,17947,ORG,Hendrik Lorentz,1,Physics
Rijksmuseum (National Gallery,3,18017,18046,ORG,Hendrik Lorentz,1,Physics
first,1,18081,18086,ORDINAL,Hendrik Lorentz,1,Physics
Netherlands,1,18109,18120,GPE,Hendrik Lorentz,1,Physics
two,1,18133,18136,CARDINAL,Hendrik Lorentz,1,Physics
one,1,18152,18155,CARDINAL,Hendrik Lorentz,1,Physics
Geertruida Luberta Lorentz,3,18184,18210,PERSON,Hendrik Lorentz,1,Physics
Wander Johannes,2,18272,18287,PERSON,Hendrik Lorentz,1,Physics
the Cryogenic Laboratory,3,18321,18345,ORG,Hendrik Lorentz,1,Physics
the University of Leiden,4,18349,18373,ORG,Hendrik Lorentz,1,Physics
January 1928,2,18394,18406,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,18408,18415,PERSON,Hendrik Lorentz,1,Physics
4 February,2,18464,18474,DATE,Hendrik Lorentz,1,Physics
Netherlands,1,18516,18527,GPE,Hendrik Lorentz,1,Physics
Owen Willans Richardson's,3,18545,18570,PERSON,Hendrik Lorentz,1,Physics
Haarlem,1,18626,18633,GPE,Hendrik Lorentz,1,Physics
noon,1,18637,18641,TIME,Hendrik Lorentz,1,Physics
Friday,1,18645,18651,DATE,Hendrik Lorentz,1,Physics
February 10,2,18653,18664,DATE,Hendrik Lorentz,1,Physics
twelve,1,18683,18689,CARDINAL,Hendrik Lorentz,1,Physics
State,1,18694,18699,ORG,Hendrik Lorentz,1,Physics
Holland,1,18736,18743,GPE,Hendrik Lorentz,1,Physics
three minutes,2,18763,18776,TIME,Hendrik Lorentz,1,Physics
Netherlands,1,18822,18833,GPE,Hendrik Lorentz,1,Physics
Ernest Rutherford,2,18967,18984,PERSON,Hendrik Lorentz,1,Physics
the Royal Society,3,18998,19015,ORG,Hendrik Lorentz,1,Physics
Unique,1,19067,19073,PERSON,Hendrik Lorentz,1,Physics
1928,1,19074,19078,DATE,Hendrik Lorentz,1,Physics
ten,1,19151,19154,CARDINAL,Hendrik Lorentz,1,Physics
at least four,3,19225,19238,CARDINAL,Hendrik Lorentz,1,Physics
the Grote Markt,3,19277,19292,ORG,Hendrik Lorentz,1,Physics
Haarlem,1,19294,19301,PERSON,Hendrik Lorentz,1,Physics
Smedestraat,1,19330,19341,PERSON,Hendrik Lorentz,1,Physics
the Grote Houtstraat,3,19371,19391,ORG,Hendrik Lorentz,1,Physics
Barteljorisstraat,1,19404,19421,ORG,Hendrik Lorentz,1,Physics
Algemene Begraafplaats,2,19442,19464,WORK_OF_ART,Hendrik Lorentz,1,Physics
Kleverlaan,1,19473,19483,PRODUCT,Hendrik Lorentz,1,Physics
Haarlem,1,19494,19501,PERSON,Hendrik Lorentz,1,Physics
YouTube,1,19535,19542,ORG,Hendrik Lorentz,1,Physics
Albert Einstein,2,19588,19603,PERSON,Hendrik Lorentz,1,Physics
Marie Curie,2,19608,19619,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,19636,19643,PERSON,Hendrik Lorentz,1,Physics
Second,1,19699,19705,ORDINAL,Hendrik Lorentz,1,Physics
several decades,2,19737,19752,DATE,Hendrik Lorentz,1,Physics
1900,1,19765,19769,DATE,Hendrik Lorentz,1,Physics
Netherlands,1,19818,19829,GPE,Hendrik Lorentz,1,Physics
Richardson,1,19831,19841,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,19852,19859,PERSON,Hendrik Lorentz,1,Physics
M. J. Klein,3,20524,20535,PERSON,Hendrik Lorentz,1,Physics
1967,1,20537,20541,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,20552,20559,PERSON,Hendrik Lorentz,1,Physics
the 1920s,2,20576,20585,DATE,Hendrik Lorentz,1,Physics
many years,2,20592,20602,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,20650,20657,PERSON,Hendrik Lorentz,1,Physics
seventy-two,1,20722,20733,DATE,Hendrik Lorentz,1,Physics
the Nobel prize,3,20778,20793,WORK_OF_ART,Hendrik Lorentz,1,Physics
Lorentz,1,20795,20802,PERSON,Hendrik Lorentz,1,Physics
the Royal Society,3,20894,20911,ORG,Hendrik Lorentz,1,Physics
1905,1,20926,20930,DATE,Hendrik Lorentz,1,Physics
Society,1,20936,20943,ORG,Hendrik Lorentz,1,Physics
1908,1,20979,20983,DATE,Hendrik Lorentz,1,Physics
Copley Medal,2,20994,21006,ORG,Hendrik Lorentz,1,Physics
1918,1,21010,21014,DATE,Hendrik Lorentz,1,Physics
Honorary,1,21034,21042,PERSON,Hendrik Lorentz,1,Physics
the Netherlands Chemical Society,4,21053,21085,ORG,Hendrik Lorentz,1,Physics
1912,1,21089,21093,DATE,Hendrik Lorentz,1,Physics
the American Philosophical Society,4,21129,21163,ORG,Hendrik Lorentz,1,Physics
the United States,3,21165,21182,ORG,Hendrik Lorentz,1,Physics
National Academy of Sciences,4,21183,21211,ORG,Hendrik Lorentz,1,Physics
the American Academy of Arts and Sciences,7,21217,21258,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,21338,21345,PERSON,Hendrik Lorentz,1,Physics
English,1,21357,21364,LANGUAGE,Hendrik Lorentz,1,Physics
the Royal Netherlands Academy of Arts and Science,8,21421,21470,ORG,Hendrik Lorentz,1,Physics
Amsterdam,1,21472,21481,GPE,Hendrik Lorentz,1,Physics
Lorentz,1,21483,21490,GPE,Hendrik Lorentz,1,Physics
Hendrik Antoon,2,21492,21506,PERSON,Hendrik Lorentz,1,Physics
1900,1,21508,21512,DATE,Hendrik Lorentz,1,Physics
Considerations on Gravitation,3,21516,21545,ORG,Hendrik Lorentz,1,Physics
Proc,1,21548,21552,GPE,Hendrik Lorentz,1,Physics
Science Amsterdam,2,21560,21577,PERSON,Hendrik Lorentz,1,Physics
2,1,21579,21580,CARDINAL,Hendrik Lorentz,1,Physics
559–74,1,21582,21588,CARDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,21589,21596,GPE,Hendrik Lorentz,1,Physics
Hendrik Antoon,2,21598,21612,PERSON,Hendrik Lorentz,1,Physics
1927–1931,1,21614,21623,CARDINAL,Hendrik Lorentz,1,Physics
Lectures,1,21626,21634,PERSON,Hendrik Lorentz,1,Physics
Theoretical Physics,2,21638,21657,ORG,Hendrik Lorentz,1,Physics
New York,2,21672,21680,GPE,Hendrik Lorentz,1,Physics
Macmillan & Co.,3,21682,21697,ORG,Hendrik Lorentz,1,Physics
Geertruida L.,2,21761,21774,PERSON,Hendrik Lorentz,1,Physics
Fagginger Auer,2,21776,21790,PERSON,Hendrik Lorentz,1,Physics
1957,1,21810,21814,DATE,Hendrik Lorentz,1,Physics
H.A. Lorentz,2,21817,21829,PERSON,Hendrik Lorentz,1,Physics
Amsterdam,1,21865,21874,GPE,Hendrik Lorentz,1,Physics
North-Holland Pub,2,21876,21893,ORG,Hendrik Lorentz,1,Physics
"Langevin, Paul (1911",3,21899,21919,ORG,Hendrik Lorentz,1,Physics
Scientia,1,21961,21969,GPE,Hendrik Lorentz,1,Physics
31–54,1,21974,21979,CARDINAL,Hendrik Lorentz,1,Physics
Poincaré,1,21980,21988,GPE,Hendrik Lorentz,1,Physics
Henri,1,21990,21995,PERSON,Hendrik Lorentz,1,Physics
1900,1,21997,22001,DATE,Hendrik Lorentz,1,Physics
Archives Néerlandaises des Sciences Exactes et Naturelles,7,22056,22113,ORG,Hendrik Lorentz,1,Physics
253–78,1,22118,22124,CARDINAL,Hendrik Lorentz,1,Physics
English,1,22129,22136,NORP,Hendrik Lorentz,1,Physics
Poincaré,1,22150,22158,GPE,Hendrik Lorentz,1,Physics
Henri,1,22160,22165,PERSON,Hendrik Lorentz,1,Physics
1902,1,22167,22171,DATE,Hendrik Lorentz,1,Physics
La,1,22174,22176,PERSON,Hendrik Lorentz,1,Physics
Paris,1,22201,22206,GPE,Hendrik Lorentz,1,Physics
Ernest Flammarion,2,22208,22225,PERSON,Hendrik Lorentz,1,Physics
English,1,22260,22267,NORP,Hendrik Lorentz,1,Physics
Poincaré,1,22281,22289,GPE,Hendrik Lorentz,1,Physics
Henri,1,22291,22296,PERSON,Hendrik Lorentz,1,Physics
1952,1,22298,22302,DATE,Hendrik Lorentz,1,Physics
New York,2,22329,22337,GPE,Hendrik Lorentz,1,Physics
Dover Publications,2,22339,22357,ORG,Hendrik Lorentz,1,Physics
175,1,22362,22365,CARDINAL,Hendrik Lorentz,1,Physics
Poincaré,1,22367,22375,GPE,Hendrik Lorentz,1,Physics
Henri,1,22377,22382,PERSON,Hendrik Lorentz,1,Physics
1913,1,22384,22388,DATE,Hendrik Lorentz,1,Physics
Dernières pensées,2,22391,22408,PERSON,Hendrik Lorentz,1,Physics
Paris,1,22410,22415,GPE,Hendrik Lorentz,1,Physics
Ernest Flammarion,2,22417,22434,PERSON,Hendrik Lorentz,1,Physics
English,1,22483,22490,NORP,Hendrik Lorentz,1,Physics
Poincaré,1,22505,22513,ORG,Hendrik Lorentz,1,Physics
Henri,1,22515,22520,ORG,Hendrik Lorentz,1,Physics
Bolduc,1,22522,22528,PERSON,Hendrik Lorentz,1,Physics
John W.,2,22530,22537,PERSON,Hendrik Lorentz,1,Physics
1963,1,22548,22552,DATE,Hendrik Lorentz,1,Physics
Mathematics,1,22555,22566,NORP,Hendrik Lorentz,1,Physics
New York,2,22593,22601,GPE,Hendrik Lorentz,1,Physics
Sri Kantha,2,22629,22639,PERSON,Hendrik Lorentz,1,Physics
S. Einstein,2,22641,22652,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,22657,22664,PERSON,Hendrik Lorentz,1,Physics
13 July 1995,3,22674,22686,DATE,Hendrik Lorentz,1,Physics
376,1,22688,22691,CARDINAL,Hendrik Lorentz,1,Physics
111,1,22693,22696,CARDINAL,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,22753,22768,PERSON,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz,3,22800,22822,PERSON,Hendrik Lorentz,1,Physics
Wikimedia Commons,2,22826,22843,FAC,Hendrik Lorentz,1,Physics
"H. A. Lorentz
Scanned Ph.D.",4,22868,22895,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,22922,22929,PERSON,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,22931,22946,PERSON,Hendrik Lorentz,1,Physics
Nobelprize.org,1,22950,22964,ORG,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz,3,22975,22997,PERSON,Hendrik Lorentz,1,Physics
"Project Gutenberg
Works",2,23001,23024,FAC,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23037,23052,PERSON,Hendrik Lorentz,1,Physics
"Internet Archive
Works",2,23056,23078,FAC,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23082,23097,PERSON,Hendrik Lorentz,1,Physics
LibriVox,1,23101,23109,ORG,Hendrik Lorentz,1,Physics
Beenakker,1,23139,23148,ORG,Hendrik Lorentz,1,Physics
Carlo,1,23150,23155,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,23157,23164,PERSON,Hendrik Lorentz,1,Physics
Zuiderzee,1,23173,23182,ORG,Hendrik Lorentz,1,Physics
Leiden,1,23192,23198,GPE,Hendrik Lorentz,1,Physics
Netherlands,1,23205,23216,GPE,Hendrik Lorentz,1,Physics
Instituut Lorentz,2,23219,23236,ORG,Hendrik Lorentz,1,Physics
University of Leiden,3,23238,23258,ORG,Hendrik Lorentz,1,Physics
van Helden,2,23259,23269,FAC,Hendrik Lorentz,1,Physics
Albert,1,23271,23277,PERSON,Hendrik Lorentz,1,Physics
1999,1,23279,23283,DATE,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz,3,23287,23309,PERSON,Hendrik Lorentz,1,Physics
van Berkel,2,23325,23335,PERSON,Hendrik Lorentz,1,Physics
Klaas,1,23337,23342,PERSON,Hendrik Lorentz,1,Physics
van Helden,2,23344,23354,FAC,Hendrik Lorentz,1,Physics
Albert,1,23356,23362,PERSON,Hendrik Lorentz,1,Physics
Palm,1,23364,23368,GPE,Hendrik Lorentz,1,Physics
Lodewijk,1,23370,23378,ORG,Hendrik Lorentz,1,Physics
"A History of Science in The Netherlands: Survey, Themes and Reference",11,23387,23456,WORK_OF_ART,Hendrik Lorentz,1,Physics
Leiden,1,23458,23464,GPE,Hendrik Lorentz,1,Physics
Netherlands,1,23471,23482,GPE,Hendrik Lorentz,1,Physics
Brill,1,23485,23490,ORG,Hendrik Lorentz,1,Physics
pp.,1,23492,23495,GPE,Hendrik Lorentz,1,Physics
514–518,1,23496,23503,CARDINAL,Hendrik Lorentz,1,Physics
978,1,23510,23513,CARDINAL,Hendrik Lorentz,1,Physics
O'Connor,1,23528,23536,PERSON,Hendrik Lorentz,1,Physics
John J.;,2,23538,23546,PERSON,Hendrik Lorentz,1,Physics
Robertson,1,23547,23556,ORG,Hendrik Lorentz,1,Physics
Edmund F.,2,23558,23567,PERSON,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23569,23584,PERSON,Hendrik Lorentz,1,Physics
May 2008,2,23639,23647,DATE,Hendrik Lorentz,1,Physics
Newspaper,1,23675,23684,ORG,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23701,23716,PERSON,Hendrik Lorentz,1,Physics
the 20th,2,23720,23728,DATE,Hendrik Lorentz,1,Physics
Century Press Archives,3,23729,23751,ORG,Hendrik Lorentz,1,Physics
Pieter Zeeman,2,0,13,PERSON,Pieter Zeeman,2,Physics
Dutch,1,15,20,NORP,Pieter Zeeman,2,Physics
25 May 1865,3,33,44,DATE,Pieter Zeeman,2,Physics
9 October 1943,3,47,61,DATE,Pieter Zeeman,2,Physics
Dutch,1,69,74,NORP,Pieter Zeeman,2,Physics
1902,1,100,104,DATE,Pieter Zeeman,2,Physics
Nobel Prize in Physics,4,105,127,WORK_OF_ART,Pieter Zeeman,2,Physics
Hendrik Lorentz,2,133,148,PERSON,Pieter Zeeman,2,Physics
Zeeman,1,174,180,PERSON,Pieter Zeeman,2,Physics
Childhood,1,194,203,ORG,Pieter Zeeman,2,Physics
Pieter Zeeman,2,217,230,PERSON,Pieter Zeeman,2,Physics
Zonnemaire,1,243,253,GPE,Pieter Zeeman,2,Physics
Schouwen-Duiveland,1,285,303,ORG,Pieter Zeeman,2,Physics
Netherlands,1,305,316,GPE,Pieter Zeeman,2,Physics
Rev Catharinus Forandinus Zeeman,4,329,361,ORG,Pieter Zeeman,2,Physics
the Dutch Reformed Church,4,377,402,ORG,Pieter Zeeman,2,Physics
Willemina Worst,2,418,433,PERSON,Pieter Zeeman,2,Physics
Pieter,1,435,441,PERSON,Pieter Zeeman,2,Physics
an early age,3,474,486,DATE,Pieter Zeeman,2,Physics
1883,1,491,495,DATE,Pieter Zeeman,2,Physics
Netherlands,1,547,558,GPE,Pieter Zeeman,2,Physics
Zeeman,1,560,566,PERSON,Pieter Zeeman,2,Physics
Zierikzee,1,605,614,GPE,Pieter Zeeman,2,Physics
Zeeman,1,775,781,PERSON,Pieter Zeeman,2,Physics
Zonnemaire,1,806,816,GPE,Pieter Zeeman,2,Physics
1883,1,850,854,DATE,Pieter Zeeman,2,Physics
Zeeman,1,856,862,GPE,Pieter Zeeman,2,Physics
Delft,1,871,876,GPE,Pieter Zeeman,2,Physics
University,1,965,975,ORG,Pieter Zeeman,2,Physics
Dr J.W. Lely,3,1002,1014,ORG,Pieter Zeeman,2,Physics
Cornelis Lely,2,1061,1074,PERSON,Pieter Zeeman,2,Physics
the Zuiderzee Works,3,1131,1150,ORG,Pieter Zeeman,2,Physics
Delft,1,1161,1166,GPE,Pieter Zeeman,2,Physics
first,1,1171,1176,ORDINAL,Pieter Zeeman,2,Physics
Heike Kamerlingh Onnes,3,1181,1203,PERSON,Pieter Zeeman,2,Physics
Zeeman,1,1285,1291,PERSON,Pieter Zeeman,2,Physics
1885,1,1326,1330,DATE,Pieter Zeeman,2,Physics
the University of Leiden,4,1354,1378,ORG,Pieter Zeeman,2,Physics
Kamerlingh Onnes,2,1385,1401,ORG,Pieter Zeeman,2,Physics
Hendrik Lorentz,2,1406,1421,PERSON,Pieter Zeeman,2,Physics
1890,1,1426,1430,DATE,Pieter Zeeman,2,Physics
Lorentz,1,1476,1483,PERSON,Pieter Zeeman,2,Physics
Kerr,1,1560,1564,ORG,Pieter Zeeman,2,Physics
1893,1,1576,1580,DATE,Pieter Zeeman,2,Physics
Kerr,1,1621,1625,ORG,Pieter Zeeman,2,Physics
half a year,3,1735,1746,DATE,Pieter Zeeman,2,Physics
Friedrich Kohlrausch's,2,1750,1772,PERSON,Pieter Zeeman,2,Physics
Strasbourg,1,1786,1796,GPE,Pieter Zeeman,2,Physics
1895,1,1801,1805,DATE,Pieter Zeeman,2,Physics
Strasbourg,1,1828,1838,GPE,Pieter Zeeman,2,Physics
Zeeman,1,1840,1846,GPE,Pieter Zeeman,2,Physics
Privatdozent,1,1854,1866,GPE,Pieter Zeeman,2,Physics
Leiden,1,1897,1903,GPE,Pieter Zeeman,2,Physics
The same year,3,1905,1918,DATE,Pieter Zeeman,2,Physics
Johanna Elisabeth Lebret,3,1930,1954,FAC,Pieter Zeeman,2,Physics
1873–1962,1,1956,1965,DATE,Pieter Zeeman,2,Physics
three,1,1977,1982,CARDINAL,Pieter Zeeman,2,Physics
one,1,1997,2000,CARDINAL,Pieter Zeeman,2,Physics
1896,1,2010,2014,DATE,Pieter Zeeman,2,Physics
Leiden,1,2043,2049,GPE,Pieter Zeeman,2,Physics
Amsterdam,1,2053,2062,GPE,Pieter Zeeman,2,Physics
Zeeman,1,2165,2171,PERSON,Pieter Zeeman,2,Physics
1902,1,2201,2205,DATE,Pieter Zeeman,2,Physics
Nobel Prize in Physics,4,2206,2228,WORK_OF_ART,Pieter Zeeman,2,Physics
