text,n_word,start_pos,end_pos,label,subject,source_index,category
1904,1,5949,5953,DATE,Hendrik Lorentz,1,Physics
1904,1,6348,6352,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,6663,6670,PERSON,Hendrik Lorentz,1,Physics
1905,1,6703,6707,DATE,Hendrik Lorentz,1,Physics
Einstein,1,6709,6717,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,6781,6788,PERSON,Hendrik Lorentz,1,Physics
"""On the Electrodynamics of Moving Bodies""",6,6827,6868,WORK_OF_ART,Hendrik Lorentz,1,Physics
today,1,6876,6881,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,6927,6934,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,6973,6981,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,7021,7028,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,7029,7037,PERSON,Hendrik Lorentz,1,Physics
1906,1,7049,7053,DATE,Hendrik Lorentz,1,Physics
Lorentz's,1,7055,7064,PERSON,Hendrik Lorentz,1,Physics
Columbia University,2,7134,7153,ORG,Hendrik Lorentz,1,Physics
The Theory of Electrons,4,7181,7204,WORK_OF_ART,Hendrik Lorentz,1,Physics
first,1,7235,7240,ORDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,7255,7262,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,7267,7275,PERSON,Hendrik Lorentz,1,Physics
Kaufmann,1,7314,7322,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,7385,7392,PERSON,Hendrik Lorentz,1,Physics
Latin,1,7483,7488,LANGUAGE,Hendrik Lorentz,1,Physics
1908,1,7564,7568,DATE,Hendrik Lorentz,1,Physics
Kaufmann–Bucherer–Neumann,1,7584,7609,WORK_OF_ART,Hendrik Lorentz,1,Physics
Lorentz,1,7624,7631,PERSON,Hendrik Lorentz,1,Physics
"1909, 1910, 1914",3,7744,7760,DATE,Hendrik Lorentz,1,Physics
1906,1,7769,7773,DATE,Hendrik Lorentz,1,Physics
1909,1,7811,7815,DATE,Hendrik Lorentz,1,Physics
"""The theory of electrons""",4,7828,7853,WORK_OF_ART,Hendrik Lorentz,1,Physics
1915,1,7866,7870,DATE,Hendrik Lorentz,1,Physics
Einstein's,1,7899,7909,PERSON,Hendrik Lorentz,1,Physics
two,1,7995,7998,CARDINAL,Hendrik Lorentz,1,Physics
A0,1,8009,8011,ORG,Hendrik Lorentz,1,Physics
Einstein,1,8383,8391,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,8572,8580,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,8778,8786,PERSON,Hendrik Lorentz,1,Physics
Michelson,1,9056,9065,PERSON,Hendrik Lorentz,1,Physics
Rayleigh,1,9067,9075,PERSON,Hendrik Lorentz,1,Physics
Brace,1,9080,9085,PERSON,Hendrik Lorentz,1,Physics
Einstein's,1,9292,9302,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,9502,9510,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,9633,9640,PERSON,Hendrik Lorentz,1,Physics
1909,1,9748,9752,DATE,Hendrik Lorentz,1,Physics
1910,1,10081,10085,DATE,Hendrik Lorentz,1,Physics
Einstein,1,10905,10913,PERSON,Hendrik Lorentz,1,Physics
Minkowski,1,10918,10927,PERSON,Hendrik Lorentz,1,Physics
two,1,11046,11049,CARDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,11123,11130,PERSON,Hendrik Lorentz,1,Physics
Poincaré's,1,11151,11161,ORG,Hendrik Lorentz,1,Physics
Poincaré,1,11335,11343,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,11360,11368,PERSON,Hendrik Lorentz,1,Physics
Minkowski,1,11373,11382,PERSON,Hendrik Lorentz,1,Physics
Poincaré,1,11454,11462,PERSON,Hendrik Lorentz,1,Physics
first,1,11620,11625,ORDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,11736,11743,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,11772,11779,PERSON,Hendrik Lorentz,1,Physics
one,1,11784,11787,CARDINAL,Hendrik Lorentz,1,Physics
Einstein's,1,11820,11830,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,11934,11942,PERSON,Hendrik Lorentz,1,Physics
Einstein's,1,12007,12017,PERSON,Hendrik Lorentz,1,Physics
Hamilton's,1,12033,12043,PERSON,Hendrik Lorentz,1,Physics
1915,1,12055,12059,DATE,Hendrik Lorentz,1,Physics
1916,1,12110,12114,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,12117,12124,PERSON,Hendrik Lorentz,1,Physics
1919,1,12134,12138,DATE,Hendrik Lorentz,1,Physics
May 29,2,12173,12179,DATE,Hendrik Lorentz,1,Physics
Albert Einstein,2,12297,12312,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,12504,12511,PERSON,Hendrik Lorentz,1,Physics
1926,1,12553,12557,DATE,Hendrik Lorentz,1,Physics
Cornell University,2,12561,12579,ORG,Hendrik Lorentz,1,Physics
Erwin Schrödinger's,2,12632,12651,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,12693,12701,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,12711,12718,PERSON,Hendrik Lorentz,1,Physics
1928,1,12721,12725,DATE,Hendrik Lorentz,1,Physics
Lorentz's,1,12971,12980,GPE,Hendrik Lorentz,1,Physics
1895,1,12993,12997,DATE,Hendrik Lorentz,1,Physics
1953,1,12999,13003,DATE,Hendrik Lorentz,1,Physics
Poincaré,1,13090,13098,PERSON,Hendrik Lorentz,1,Physics
1902,1,13100,13104,DATE,Hendrik Lorentz,1,Physics
Lorentz's,1,13114,13123,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,13192,13199,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,13354,13361,PERSON,Hendrik Lorentz,1,Physics
Fizeau,1,13382,13388,PERSON,Hendrik Lorentz,1,Physics
Zeeman,1,13549,13555,PERSON,Hendrik Lorentz,1,Physics
Maxwell's,1,13671,13680,ORG,Hendrik Lorentz,1,Physics
Paul Langevin,2,13690,13703,PERSON,Hendrik Lorentz,1,Physics
1911,1,13705,13709,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,13719,13726,PERSON,Hendrik Lorentz,1,Physics
Lorentz's,1,13740,13749,PERSON,Hendrik Lorentz,1,Physics
one,1,13955,13958,CARDINAL,Hendrik Lorentz,1,Physics
Lorentz,1,14090,14097,PERSON,Hendrik Lorentz,1,Physics
Emil Wiechert,2,14102,14115,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,14218,14225,PERSON,Hendrik Lorentz,1,Physics
Wiechert,1,14260,14268,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,14270,14277,PERSON,Hendrik Lorentz,1,Physics
first,1,14298,14303,ORDINAL,Hendrik Lorentz,1,Physics
Solvay Conference,2,14304,14321,EVENT,Hendrik Lorentz,1,Physics
Brussels,1,14330,14338,GPE,Hendrik Lorentz,1,Physics
the autumn of 1911,4,14342,14360,DATE,Hendrik Lorentz,1,Physics
Poincaré,1,14392,14400,PERSON,Hendrik Lorentz,1,Physics
Lorentz's,1,14464,14473,PERSON,Hendrik Lorentz,1,Physics
twenty,1,14515,14521,CARDINAL,Hendrik Lorentz,1,Physics
Newton,1,14701,14707,PERSON,Hendrik Lorentz,1,Physics
the nineteenth century,3,14765,14787,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,14817,14824,PERSON,Hendrik Lorentz,1,Physics
five years ago,3,14898,14912,DATE,Hendrik Lorentz,1,Physics
1910,1,14987,14991,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,14993,15000,PERSON,Hendrik Lorentz,1,Physics
Leiden University,2,15071,15088,ORG,Hendrik Lorentz,1,Physics
1912,1,15167,15171,DATE,Hendrik Lorentz,1,Physics
"the ""Physics Cabinet""",3,15244,15265,ORG,Hendrik Lorentz,1,Physics
Teylers Museum,2,15269,15283,ORG,Hendrik Lorentz,1,Physics
Haarlem,1,15287,15294,GPE,Hendrik Lorentz,1,Physics
Leiden University,2,15321,15338,ORG,Hendrik Lorentz,1,Physics
Monday,1,15374,15380,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,15465,15472,PERSON,Hendrik Lorentz,1,Physics
Einstein,1,15489,15497,PERSON,Hendrik Lorentz,1,Physics
Leiden,1,15552,15558,GPE,Hendrik Lorentz,1,Physics
Einstein,1,15569,15577,PERSON,Hendrik Lorentz,1,Physics
ETH Zurich,2,15638,15648,ORG,Hendrik Lorentz,1,Physics
Einstein,1,15650,15658,PERSON,Hendrik Lorentz,1,Physics
Lorentz's,1,15727,15736,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,15768,15775,PERSON,Hendrik Lorentz,1,Physics
Paul Ehrenfest,2,15786,15800,PERSON,Hendrik Lorentz,1,Physics
the Leiden University,3,15858,15879,ORG,Hendrik Lorentz,1,Physics
the Institute for Theoretical Physics,5,15897,15934,ORG,Hendrik Lorentz,1,Physics
the Lorentz Institute,3,15963,15984,ORG,Hendrik Lorentz,1,Physics
World War I,3,16015,16026,EVENT,Hendrik Lorentz,1,Physics
Lorentz,1,16028,16035,PERSON,Hendrik Lorentz,1,Physics
one,1,16040,16043,CARDINAL,Hendrik Lorentz,1,Physics
"the ""Wetenschappelijke Commissie van Advies en Onderzoek in het Belang van Volkswelvaart en Weerbaarheid""",14,16089,16194,WORK_OF_ART,Hendrik Lorentz,1,Physics
Royal Netherlands Academy of Arts and Sciences,7,16268,16314,ORG,Hendrik Lorentz,1,Physics
KNAW,1,16316,16320,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,16404,16411,PERSON,Hendrik Lorentz,1,Physics
TNO,1,16628,16631,ORG,Hendrik Lorentz,1,Physics
the Netherlands Organisation for Applied Scientific Research,7,16633,16693,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,16695,16702,PERSON,Hendrik Lorentz,1,Physics
Dutch,1,16725,16730,NORP,Hendrik Lorentz,1,Physics
Afsluitdijk,1,16812,16823,PRODUCT,Hendrik Lorentz,1,Physics
Enclosure Dam,2,16825,16838,LOC,Hendrik Lorentz,1,Physics
Waddenzee,1,16881,16890,GPE,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17012,17023,PRODUCT,Hendrik Lorentz,1,Physics
Lorentz,1,17103,17110,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,17211,17218,PERSON,Hendrik Lorentz,1,Physics
the period 1918 till 1926,5,17294,17319,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17321,17328,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,17382,17389,PERSON,Hendrik Lorentz,1,Physics
one,1,17554,17557,CARDINAL,Hendrik Lorentz,1,Physics
Waddenzee,1,17602,17611,GPE,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17617,17628,PRODUCT,Hendrik Lorentz,1,Physics
1932,1,17646,17650,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17675,17682,PERSON,Hendrik Lorentz,1,Physics
One,1,17739,17742,CARDINAL,Hendrik Lorentz,1,Physics
two,1,17750,17753,CARDINAL,Hendrik Lorentz,1,Physics
Afsluitdijk,1,17775,17786,PERSON,Hendrik Lorentz,1,Physics
1881,1,17833,17837,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,17839,17846,PERSON,Hendrik Lorentz,1,Physics
Aletta Catharina Kaiser,3,17855,17878,PERSON,Hendrik Lorentz,1,Physics
J.W. Kaiser,2,17895,17906,PERSON,Hendrik Lorentz,1,Physics
the Academy of Fine Arts,5,17923,17947,ORG,Hendrik Lorentz,1,Physics
Rijksmuseum (National Gallery,3,18017,18046,FAC,Hendrik Lorentz,1,Physics
first,1,18081,18086,ORDINAL,Hendrik Lorentz,1,Physics
Netherlands,1,18109,18120,GPE,Hendrik Lorentz,1,Physics
two,1,18133,18136,CARDINAL,Hendrik Lorentz,1,Physics
one,1,18152,18155,CARDINAL,Hendrik Lorentz,1,Physics
Geertruida Luberta Lorentz,3,18184,18210,PERSON,Hendrik Lorentz,1,Physics
Wander Johannes de Haas,4,18272,18295,PERSON,Hendrik Lorentz,1,Physics
the Cryogenic Laboratory,3,18321,18345,ORG,Hendrik Lorentz,1,Physics
the University of Leiden,4,18349,18373,ORG,Hendrik Lorentz,1,Physics
January 1928,2,18394,18406,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,18408,18415,PERSON,Hendrik Lorentz,1,Physics
4 February,2,18464,18474,DATE,Hendrik Lorentz,1,Physics
Netherlands,1,18516,18527,GPE,Hendrik Lorentz,1,Physics
Owen Willans Richardson's,3,18545,18570,PERSON,Hendrik Lorentz,1,Physics
Haarlem,1,18626,18633,GPE,Hendrik Lorentz,1,Physics
noon,1,18637,18641,TIME,Hendrik Lorentz,1,Physics
"Friday, February 10",3,18645,18664,DATE,Hendrik Lorentz,1,Physics
twelve,1,18683,18689,CARDINAL,Hendrik Lorentz,1,Physics
State,1,18694,18699,ORG,Hendrik Lorentz,1,Physics
Holland,1,18736,18743,GPE,Hendrik Lorentz,1,Physics
three minutes,2,18763,18776,TIME,Hendrik Lorentz,1,Physics
Netherlands,1,18822,18833,GPE,Hendrik Lorentz,1,Physics
Ernest Rutherford,2,18967,18984,PERSON,Hendrik Lorentz,1,Physics
the Royal Society,3,18998,19015,ORG,Hendrik Lorentz,1,Physics
1928,1,19074,19078,DATE,Hendrik Lorentz,1,Physics
ten,1,19151,19154,CARDINAL,Hendrik Lorentz,1,Physics
at least four,3,19225,19238,CARDINAL,Hendrik Lorentz,1,Physics
the Grote Markt,3,19277,19292,FAC,Hendrik Lorentz,1,Physics
Haarlem,1,19294,19301,GPE,Hendrik Lorentz,1,Physics
Zijlstraat,1,19312,19322,GPE,Hendrik Lorentz,1,Physics
Smedestraat,1,19330,19341,GPE,Hendrik Lorentz,1,Physics
the Grote Houtstraat,3,19371,19391,FAC,Hendrik Lorentz,1,Physics
Barteljorisstraat,1,19404,19421,LOC,Hendrik Lorentz,1,Physics
"the ""Algemene Begraafplaats""",3,19437,19465,FAC,Hendrik Lorentz,1,Physics
Kleverlaan,1,19473,19483,GPE,Hendrik Lorentz,1,Physics
Haarlem,1,19494,19501,GPE,Hendrik Lorentz,1,Physics
YouTube,1,19535,19542,PRODUCT,Hendrik Lorentz,1,Physics
Albert Einstein,2,19588,19603,PERSON,Hendrik Lorentz,1,Physics
Marie Curie,2,19608,19619,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,19636,19643,PERSON,Hendrik Lorentz,1,Physics
Second,1,19699,19705,ORDINAL,Hendrik Lorentz,1,Physics
several decades,2,19737,19752,DATE,Hendrik Lorentz,1,Physics
1900,1,19765,19769,DATE,Hendrik Lorentz,1,Physics
Netherlands,1,19818,19829,GPE,Hendrik Lorentz,1,Physics
Richardson,1,19831,19841,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,19852,19859,PERSON,Hendrik Lorentz,1,Physics
M. J. Klein,3,20524,20535,PERSON,Hendrik Lorentz,1,Physics
1967,1,20537,20541,DATE,Hendrik Lorentz,1,Physics
Lorentz's,1,20552,20561,PERSON,Hendrik Lorentz,1,Physics
1920s,1,20580,20585,DATE,Hendrik Lorentz,1,Physics
many years,2,20592,20602,DATE,Hendrik Lorentz,1,Physics
Lorentz,1,20650,20657,PERSON,Hendrik Lorentz,1,Physics
seventy-two,1,20722,20733,DATE,Hendrik Lorentz,1,Physics
the Nobel prize,3,20778,20793,WORK_OF_ART,Hendrik Lorentz,1,Physics
Lorentz,1,20795,20802,PERSON,Hendrik Lorentz,1,Physics
Royal Society,2,20898,20911,ORG,Hendrik Lorentz,1,Physics
ForMemRS,1,20913,20921,ORG,Hendrik Lorentz,1,Physics
1905,1,20926,20930,DATE,Hendrik Lorentz,1,Physics
Society,1,20936,20943,ORG,Hendrik Lorentz,1,Physics
Rumford Medal,2,20962,20975,WORK_OF_ART,Hendrik Lorentz,1,Physics
1908,1,20979,20983,DATE,Hendrik Lorentz,1,Physics
Copley Medal,2,20994,21006,WORK_OF_ART,Hendrik Lorentz,1,Physics
1918,1,21010,21014,DATE,Hendrik Lorentz,1,Physics
the Netherlands Chemical Society,4,21053,21085,ORG,Hendrik Lorentz,1,Physics
1912,1,21089,21093,DATE,Hendrik Lorentz,1,Physics
the American Philosophical Society,4,21129,21163,ORG,Hendrik Lorentz,1,Physics
the United States National Academy of Sciences,7,21165,21211,ORG,Hendrik Lorentz,1,Physics
the American Academy of Arts and Sciences,7,21217,21258,ORG,Hendrik Lorentz,1,Physics
Lorentz,1,21338,21345,PERSON,Hendrik Lorentz,1,Physics
English,1,21357,21364,LANGUAGE,Hendrik Lorentz,1,Physics
the Royal Netherlands Academy of Arts and Science,8,21421,21470,ORG,Hendrik Lorentz,1,Physics
Amsterdam,1,21472,21481,GPE,Hendrik Lorentz,1,Physics
Lorentz,1,21483,21490,PERSON,Hendrik Lorentz,1,Physics
Hendrik Antoon,2,21492,21506,PERSON,Hendrik Lorentz,1,Physics
1900,1,21508,21512,DATE,Hendrik Lorentz,1,Physics
"Considerations on Gravitation"", Proc. Acad",5,21516,21558,WORK_OF_ART,Hendrik Lorentz,1,Physics
Science Amsterdam,2,21560,21577,ORG,Hendrik Lorentz,1,Physics
2,1,21579,21580,CARDINAL,Hendrik Lorentz,1,Physics
559,1,21582,21585,CARDINAL,Hendrik Lorentz,1,Physics
"74
Lorentz",1,21586,21596,WORK_OF_ART,Hendrik Lorentz,1,Physics
Hendrik Antoon,2,21598,21612,PERSON,Hendrik Lorentz,1,Physics
1927,1,21614,21618,DATE,Hendrik Lorentz,1,Physics
1931,1,21619,21623,DATE,Hendrik Lorentz,1,Physics
Lectures on Theoretical Physics,4,21626,21657,WORK_OF_ART,Hendrik Lorentz,1,Physics
I–III,1,21664,21669,WORK_OF_ART,Hendrik Lorentz,1,Physics
New York,2,21672,21680,GPE,Hendrik Lorentz,1,Physics
Macmillan & Co.,3,21682,21697,ORG,Hendrik Lorentz,1,Physics
de Haas-Lorentz,2,21744,21759,PERSON,Hendrik Lorentz,1,Physics
Geertruida L.,2,21761,21774,PERSON,Hendrik Lorentz,1,Physics
Fagginger Auer,2,21776,21790,PERSON,Hendrik Lorentz,1,Physics
Joh. C.,2,21792,21799,WORK_OF_ART,Hendrik Lorentz,1,Physics
1957,1,21810,21814,DATE,Hendrik Lorentz,1,Physics
H.A. Lorentz,2,21817,21829,PERSON,Hendrik Lorentz,1,Physics
Amsterdam,1,21865,21874,GPE,Hendrik Lorentz,1,Physics
North-Holland Pub.,2,21876,21894,ORG,Hendrik Lorentz,1,Physics
"Co.
Langevin, Paul",2,21895,21913,ORG,Hendrik Lorentz,1,Physics
1911,1,21915,21919,DATE,Hendrik Lorentz,1,Physics
"L'évolution de l'espace et du temps""",6,21923,21959,WORK_OF_ART,Hendrik Lorentz,1,Physics
"Scientia, X: 31–54
Poincaré",3,21961,21988,WORK_OF_ART,Hendrik Lorentz,1,Physics
Henri,1,21990,21995,PERSON,Hendrik Lorentz,1,Physics
1900,1,21997,22001,DATE,Hendrik Lorentz,1,Physics
"La théorie de Lorentz et le principe de réaction""",9,22005,22054,FAC,Hendrik Lorentz,1,Physics
253,1,22118,22121,CARDINAL,Hendrik Lorentz,1,Physics
78,1,22122,22124,CARDINAL,Hendrik Lorentz,1,Physics
English,1,22129,22136,LANGUAGE,Hendrik Lorentz,1,Physics
Poincaré,1,22150,22158,PERSON,Hendrik Lorentz,1,Physics
Henri,1,22160,22165,PERSON,Hendrik Lorentz,1,Physics
1902,1,22167,22171,DATE,Hendrik Lorentz,1,Physics
La science et l'hypothèse,4,22174,22199,WORK_OF_ART,Hendrik Lorentz,1,Physics
Paris,1,22201,22206,GPE,Hendrik Lorentz,1,Physics
Ernest Flammarion,2,22208,22225,PERSON,Hendrik Lorentz,1,Physics
English,1,22260,22267,LANGUAGE,Hendrik Lorentz,1,Physics
Poincaré,1,22281,22289,PERSON,Hendrik Lorentz,1,Physics
Henri,1,22291,22296,PERSON,Hendrik Lorentz,1,Physics
1952,1,22298,22302,DATE,Hendrik Lorentz,1,Physics
Science,1,22305,22312,WORK_OF_ART,Hendrik Lorentz,1,Physics
New York: Dover Publications,4,22329,22357,WORK_OF_ART,Hendrik Lorentz,1,Physics
175,1,22362,22365,CARDINAL,Hendrik Lorentz,1,Physics
"Poincaré, Henri",2,22367,22382,WORK_OF_ART,Hendrik Lorentz,1,Physics
1913,1,22384,22388,DATE,Hendrik Lorentz,1,Physics
Dernières pensées,2,22391,22408,WORK_OF_ART,Hendrik Lorentz,1,Physics
Paris: Ernest Flammarion,3,22410,22434,WORK_OF_ART,Hendrik Lorentz,1,Physics
English,1,22483,22490,LANGUAGE,Hendrik Lorentz,1,Physics
Poincaré,1,22505,22513,PERSON,Hendrik Lorentz,1,Physics
Henri,1,22515,22520,PERSON,Hendrik Lorentz,1,Physics
Bolduc,1,22522,22528,PERSON,Hendrik Lorentz,1,Physics
John W.,2,22530,22537,PERSON,Hendrik Lorentz,1,Physics
1963,1,22548,22552,DATE,Hendrik Lorentz,1,Physics
New York: Dover Publications,4,22593,22621,WORK_OF_ART,Hendrik Lorentz,1,Physics
Sri Kantha,2,22629,22639,PERSON,Hendrik Lorentz,1,Physics
S. Einstein,2,22641,22652,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,22657,22664,PERSON,Hendrik Lorentz,1,Physics
13 July 1995,3,22674,22686,DATE,Hendrik Lorentz,1,Physics
376,1,22688,22691,CARDINAL,Hendrik Lorentz,1,Physics
111,1,22693,22696,CARDINAL,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,22753,22768,PERSON,Hendrik Lorentz,1,Physics
"Wikiquote
 Media",2,22772,22788,WORK_OF_ART,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz,3,22800,22822,PERSON,Hendrik Lorentz,1,Physics
"Wikimedia Commons
Scanned",2,22826,22851,ORG,Hendrik Lorentz,1,Physics
H. A. Lorentz,3,22868,22881,PERSON,Hendrik Lorentz,1,Physics
Lorentz,1,22922,22929,PERSON,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,22931,22946,PERSON,Hendrik Lorentz,1,Physics
"Nobelprize.org 
Works",2,22950,22971,WORK_OF_ART,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz,3,22975,22997,PERSON,Hendrik Lorentz,1,Physics
"Project Gutenberg
Works",2,23001,23024,ORG,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23037,23052,PERSON,Hendrik Lorentz,1,Physics
"Internet Archive
Works",2,23056,23078,ORG,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23082,23097,PERSON,Hendrik Lorentz,1,Physics
LibriVox,1,23101,23109,WORK_OF_ART,Hendrik Lorentz,1,Physics
"Beenakker, Carlo, Lorentz",3,23139,23164,ORG,Hendrik Lorentz,1,Physics
Zuiderzee,1,23173,23182,LOC,Hendrik Lorentz,1,Physics
Leiden,1,23192,23198,GPE,Hendrik Lorentz,1,Physics
Netherlands,1,23205,23216,GPE,Hendrik Lorentz,1,Physics
Instituut Lorentz,2,23219,23236,ORG,Hendrik Lorentz,1,Physics
"University of Leiden
van Helden",4,23238,23269,ORG,Hendrik Lorentz,1,Physics
Albert,1,23271,23277,PERSON,Hendrik Lorentz,1,Physics
1999,1,23279,23283,DATE,Hendrik Lorentz,1,Physics
Hendrik Antoon Lorentz 1853,4,23287,23314,PERSON,Hendrik Lorentz,1,Physics
1928,1,23315,23319,DATE,Hendrik Lorentz,1,Physics
van Berkel,2,23325,23335,GPE,Hendrik Lorentz,1,Physics
Klaas,1,23337,23342,GPE,Hendrik Lorentz,1,Physics
van Helden,2,23344,23354,PERSON,Hendrik Lorentz,1,Physics
Albert,1,23356,23362,PERSON,Hendrik Lorentz,1,Physics
"Palm, Lodewijk",2,23364,23378,WORK_OF_ART,Hendrik Lorentz,1,Physics
"A History of Science in The Netherlands: Survey, Themes and Reference, Leiden",12,23387,23464,WORK_OF_ART,Hendrik Lorentz,1,Physics
Netherlands,1,23471,23482,GPE,Hendrik Lorentz,1,Physics
Brill,1,23485,23490,ORG,Hendrik Lorentz,1,Physics
514,1,23496,23499,CARDINAL,Hendrik Lorentz,1,Physics
518,1,23500,23503,CARDINAL,Hendrik Lorentz,1,Physics
O'Connor,1,23528,23536,PERSON,Hendrik Lorentz,1,Physics
John J.,2,23538,23545,PERSON,Hendrik Lorentz,1,Physics
Robertson,1,23547,23556,PERSON,Hendrik Lorentz,1,Physics
Edmund F.,2,23558,23567,PERSON,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23569,23584,PERSON,Hendrik Lorentz,1,Physics
MacTutor History of Mathematics,4,23586,23617,ORG,Hendrik Lorentz,1,Physics
1 May 2008,3,23637,23647,DATE,Hendrik Lorentz,1,Physics
"Movie of Lorentz's funeral
Newspaper",4,23648,23684,WORK_OF_ART,Hendrik Lorentz,1,Physics
Hendrik Lorentz,2,23701,23716,PERSON,Hendrik Lorentz,1,Physics
20th Century,2,23724,23736,DATE,Hendrik Lorentz,1,Physics
Pieter Zeeman,2,0,13,PERSON,Pieter Zeeman,2,Physics
Dutch,1,15,20,NORP,Pieter Zeeman,2,Physics
25 May 1865,3,33,44,DATE,Pieter Zeeman,2,Physics
9 October 1943,3,47,61,DATE,Pieter Zeeman,2,Physics
Dutch,1,69,74,NORP,Pieter Zeeman,2,Physics
1902,1,100,104,DATE,Pieter Zeeman,2,Physics
Nobel Prize in Physics,4,105,127,WORK_OF_ART,Pieter Zeeman,2,Physics
Hendrik Lorentz,2,133,148,PERSON,Pieter Zeeman,2,Physics
Zeeman,1,174,180,PERSON,Pieter Zeeman,2,Physics
Pieter Zeeman,2,217,230,PERSON,Pieter Zeeman,2,Physics
Zonnemaire,1,243,253,GPE,Pieter Zeeman,2,Physics
Schouwen-Duiveland,1,285,303,GPE,Pieter Zeeman,2,Physics
Netherlands,1,305,316,GPE,Pieter Zeeman,2,Physics
Rev Catharinus Forandinus Zeeman,4,329,361,PERSON,Pieter Zeeman,2,Physics
the Dutch Reformed Church,4,377,402,ORG,Pieter Zeeman,2,Physics
Willemina Worst,2,418,433,PERSON,Pieter Zeeman,2,Physics
Pieter,1,435,441,PERSON,Pieter Zeeman,2,Physics
1883,1,491,495,DATE,Pieter Zeeman,2,Physics
Netherlands,1,547,558,GPE,Pieter Zeeman,2,Physics
Zeeman,1,560,566,PERSON,Pieter Zeeman,2,Physics
Zierikzee,1,605,614,GPE,Pieter Zeeman,2,Physics
Nature,1,685,691,WORK_OF_ART,Pieter Zeeman,2,Physics
Zeeman,1,775,781,PERSON,Pieter Zeeman,2,Physics
Zonnemaire,1,806,816,GPE,Pieter Zeeman,2,Physics
1883,1,850,854,DATE,Pieter Zeeman,2,Physics
Zeeman,1,856,862,PERSON,Pieter Zeeman,2,Physics
Delft,1,871,876,GPE,Pieter Zeeman,2,Physics
University,1,965,975,ORG,Pieter Zeeman,2,Physics
J.W. Lely,2,1005,1014,PERSON,Pieter Zeeman,2,Physics
Cornelis Lely,2,1061,1074,PERSON,Pieter Zeeman,2,Physics
the Zuiderzee Works,3,1131,1150,ORG,Pieter Zeeman,2,Physics
Delft,1,1161,1166,GPE,Pieter Zeeman,2,Physics
first,1,1171,1176,ORDINAL,Pieter Zeeman,2,Physics
Heike Kamerlingh Onnes,3,1181,1203,PERSON,Pieter Zeeman,2,Physics
Zeeman,1,1285,1291,PERSON,Pieter Zeeman,2,Physics
1885,1,1326,1330,DATE,Pieter Zeeman,2,Physics
the University of Leiden,4,1354,1378,ORG,Pieter Zeeman,2,Physics
Kamerlingh Onnes,2,1385,1401,PERSON,Pieter Zeeman,2,Physics
Hendrik Lorentz,2,1406,1421,PERSON,Pieter Zeeman,2,Physics
